9.100000000000000000e+02,1.050000000000000000e+03
1.000000000000000000e+02,9.300000000000000000e+02
1.800000000000000000e+02,3.900000000000000000e+02
3.600000000000000000e+02,4.200000000000000000e+02
4.200000000000000000e+02,8.000000000000000000e+01
1.050000000000000000e+03,1.800000000000000000e+02
9.100000000000000000e+02,1.050000000000000000e+03
