1.386800000000000012e-02
1.412099999999999987e-02
1.432899999999999972e-02
1.491600000000000044e-02
1.594299999999999884e-02
1.683199999999999974e-02
1.744400000000000117e-02
1.783399999999999916e-02
1.812499999999999875e-02
1.897400000000000128e-02
1.972300000000000095e-02
2.068499999999999853e-02
2.158900000000000055e-02
2.239999999999999977e-02
2.341899999999999885e-02
2.389799999999999910e-02
2.445900000000000157e-02
2.560099999999999876e-02
2.707800000000000137e-02
2.848699999999999843e-02
2.912299999999999958e-02
2.944899999999999948e-02
3.004799999999999832e-02
3.093999999999999875e-02
3.241100000000000231e-02
3.468299999999999855e-02
3.727899999999999964e-02
4.021099999999999675e-02
4.384500000000000203e-02
4.764700000000000185e-02
5.148699999999999805e-02
5.567199999999999926e-02
6.058499999999999996e-02
6.643300000000000594e-02
7.230599999999999528e-02
7.770100000000000617e-02
8.243699999999999639e-02
8.740699999999999859e-02
9.232600000000000529e-02
9.735000000000000597e-02
1.025859999999999966e-01
1.072769999999999974e-01
1.113740000000000008e-01
1.146770000000000012e-01
1.169729999999999936e-01
1.186249999999999943e-01
1.194560000000000066e-01
1.200880000000000003e-01
1.205119999999999941e-01
1.207680000000000003e-01
1.202239999999999975e-01
1.194069999999999993e-01
1.182030000000000025e-01
1.167649999999999938e-01
1.144209999999999949e-01
1.118510000000000060e-01
1.099370000000000069e-01
1.091310000000000058e-01
1.091180000000000067e-01
1.083179999999999976e-01
1.060870000000000007e-01
1.028120000000000006e-01
9.876600000000000656e-02
9.450999999999999679e-02
9.012000000000000566e-02
8.575000000000000677e-02
8.182699999999999696e-02
7.823499999999999899e-02
7.463100000000000289e-02
7.090499999999999581e-02
6.656900000000000317e-02
6.197600000000000331e-02
5.727899999999999658e-02
5.322099999999999748e-02
4.968700000000000200e-02
4.645599999999999730e-02
4.379299999999999859e-02
4.151500000000000329e-02
3.923700000000000104e-02
3.738699999999999662e-02
3.593299999999999966e-02
3.368600000000000066e-02
2.963800000000000115e-02
2.466799999999999896e-02
2.120199999999999863e-02
1.984299999999999953e-02
1.957199999999999912e-02
1.960500000000000090e-02
2.053500000000000117e-02
2.298899999999999902e-02
2.592799999999999966e-02
2.805399999999999908e-02
2.803699999999999942e-02
2.559799999999999923e-02
2.117399999999999838e-02
1.660700000000000023e-02
1.251599999999999935e-02
1.088899999999999937e-02
1.092599999999999995e-02
1.233500000000000048e-02
1.373599999999999995e-02
1.489399999999999925e-02
1.610699999999999979e-02
1.723500000000000032e-02
1.707900000000000043e-02
1.656900000000000039e-02
1.610899999999999832e-02
1.659000000000000058e-02
1.754800000000000110e-02
1.892800000000000038e-02
2.042599999999999971e-02
2.219899999999999998e-02
2.357599999999999973e-02
2.500899999999999998e-02
2.622700000000000031e-02
2.751299999999999926e-02
2.927000000000000088e-02
3.215400000000000202e-02
3.580699999999999855e-02
4.104800000000000115e-02
4.764999999999999791e-02
5.554100000000000009e-02
6.303599999999999481e-02
6.949099999999999722e-02
7.623599999999999821e-02
8.316099999999999881e-02
9.157200000000000062e-02
1.013710000000000028e-01
1.095249999999999974e-01
1.145020000000000066e-01
1.176299999999999985e-01
1.208510000000000001e-01
1.250370000000000092e-01
1.304289999999999894e-01
1.357820000000000138e-01
1.395790000000000086e-01
1.420009999999999883e-01
1.434999999999999887e-01
1.439499999999999946e-01
1.413580000000000114e-01
1.360699999999999965e-01
1.303509999999999946e-01
