3.995176899999999875e+01,-7.519160599999999306e+01
3.995178200000000146e+01,-7.519160499999999558e+01
3.995179300000000211e+01,-7.519160100000000568e+01
3.995180400000000276e+01,-7.519159700000000157e+01
3.995181199999999677e+01,-7.519159299999999746e+01
3.995181900000000041e+01,-7.519159000000000503e+01
3.995182599999999695e+01,-7.519158899999999335e+01
3.995183399999999807e+01,-7.519158799999999587e+01
3.995184100000000171e+01,-7.519158600000000092e+01
3.995184700000000078e+01,-7.519158299999999429e+01
3.995185200000000236e+01,-7.519157900000000438e+01
3.995186100000000096e+01,-7.519157599999999775e+01
3.995187299999999908e+01,-7.519157599999999775e+01
3.995188699999999926e+01,-7.519157599999999775e+01
3.995190099999999944e+01,-7.519157699999999522e+01
3.995190999999999804e+01,-7.519157500000000027e+01
3.995192099999999868e+01,-7.519157199999999364e+01
3.995192999999999728e+01,-7.519156700000000626e+01
3.995193600000000345e+01,-7.519156300000000215e+01
3.995194299999999998e+01,-7.519155499999999392e+01
3.995194899999999905e+01,-7.519154699999999991e+01
3.995195600000000269e+01,-7.519153900000000590e+01
3.995196700000000334e+01,-7.519153300000000684e+01
3.995197499999999735e+01,-7.519152900000000272e+01
3.995198200000000099e+01,-7.519152699999999356e+01
3.995198899999999753e+01,-7.519152499999999861e+01
3.995199800000000323e+01,-7.519152300000000366e+01
3.995200700000000182e+01,-7.519152300000000366e+01
3.995201200000000341e+01,-7.519151899999999955e+01
3.995201500000000294e+01,-7.519151300000000049e+01
3.995201699999999789e+01,-7.519150299999999731e+01
3.995201899999999995e+01,-7.519149799999999573e+01
3.995202299999999696e+01,-7.519149000000000171e+01
3.995203000000000060e+01,-7.519148300000000518e+01
3.995203699999999714e+01,-7.519147900000000107e+01
3.995204300000000330e+01,-7.519147700000000611e+01
3.995204999999999984e+01,-7.519147399999999948e+01
3.995205599999999890e+01,-7.519146600000000547e+01
3.995206199999999797e+01,-7.519145600000000229e+01
3.995206499999999750e+01,-7.519144300000000669e+01
3.995206600000000208e+01,-7.519143400000000099e+01
3.995207400000000320e+01,-7.519143300000000352e+01
3.995208499999999674e+01,-7.519143400000000099e+01
3.995209400000000244e+01,-7.519143499999999847e+01
3.995209799999999944e+01,-7.519143499999999847e+01
3.995210000000000150e+01,-7.519143200000000604e+01
3.995210399999999851e+01,-7.519143200000000604e+01
3.995210600000000056e+01,-7.519142999999999688e+01
3.995210399999999851e+01,-7.519141700000000128e+01
3.995210199999999645e+01,-7.519140099999999904e+01
3.995210399999999851e+01,-7.519138999999999839e+01
3.995210900000000009e+01,-7.519138100000000691e+01
3.995211499999999916e+01,-7.519137499999999363e+01
3.995212200000000280e+01,-7.519137399999999616e+01
3.995213100000000139e+01,-7.519137600000000532e+01
3.995213900000000251e+01,-7.519137899999999775e+01
3.995214800000000110e+01,-7.519138300000000186e+01
3.995215699999999970e+01,-7.519138800000000344e+01
3.995216299999999876e+01,-7.519139199999999335e+01
3.995216899999999782e+01,-7.519139499999999998e+01
3.995217600000000147e+01,-7.519140199999999652e+01
3.995218100000000305e+01,-7.519140699999999811e+01
3.995218700000000212e+01,-7.519141000000000474e+01
3.995219199999999660e+01,-7.519141000000000474e+01
3.995219600000000071e+01,-7.519140600000000063e+01
3.995219900000000024e+01,-7.519139900000000409e+01
3.995220199999999977e+01,-7.519138599999999428e+01
3.995220499999999930e+01,-7.519137399999999616e+01
3.995220799999999883e+01,-7.519136199999999803e+01
3.995221599999999995e+01,-7.519134800000000496e+01
3.995222600000000313e+01,-7.519133700000000431e+01
3.995223699999999667e+01,-7.519132799999999861e+01
3.995224799999999732e+01,-7.519132000000000460e+01
3.995225800000000049e+01,-7.519131099999999890e+01
3.995226699999999909e+01,-7.519129800000000330e+01
3.995227400000000273e+01,-7.519128399999999601e+01
3.995227700000000226e+01,-7.519127299999999536e+01
3.995227899999999721e+01,-7.519126400000000388e+01
3.995228099999999927e+01,-7.519125499999999818e+01
3.995228600000000085e+01,-7.519124899999999911e+01
3.995229499999999945e+01,-7.519124399999999753e+01
3.995230399999999804e+01,-7.519124200000000258e+01
3.995231199999999916e+01,-7.519123700000000099e+01
3.995231700000000075e+01,-7.519123299999999688e+01
3.995232200000000233e+01,-7.519122799999999529e+01
3.995233100000000093e+01,-7.519122500000000286e+01
3.995234200000000158e+01,-7.519122199999999623e+01
3.995235000000000269e+01,-7.519121599999999717e+01
3.995235399999999970e+01,-7.519120999999999810e+01
3.995235999999999876e+01,-7.519120300000000157e+01
3.995236799999999988e+01,-7.519119600000000503e+01
3.995237399999999894e+01,-7.519119000000000597e+01
3.995237699999999847e+01,-7.519118299999999522e+01
3.995237800000000306e+01,-7.519117599999999868e+01
3.995237699999999847e+01,-7.519116800000000467e+01
3.995237999999999801e+01,-7.519115999999999644e+01
3.995238100000000259e+01,-7.519115100000000496e+01
3.995238299999999754e+01,-7.519114299999999673e+01
3.995238700000000165e+01,-7.519113600000000019e+01
3.995239099999999866e+01,-7.519113000000000113e+01
3.995239699999999772e+01,-7.519112400000000207e+01
3.995240100000000183e+01,-7.519112099999999543e+01
3.995240600000000342e+01,-7.519111399999999890e+01
3.995241200000000248e+01,-7.519110499999999320e+01
3.995241599999999949e+01,-7.519109400000000676e+01
3.995241899999999902e+01,-7.519108300000000611e+01
3.995242300000000313e+01,-7.519107099999999377e+01
3.995242799999999761e+01,-7.519105799999999817e+01
3.995243399999999667e+01,-7.519104600000000005e+01
3.995245200000000096e+01,-7.519104799999999500e+01
3.995247100000000273e+01,-7.519105500000000575e+01
3.995249499999999898e+01,-7.519106800000000135e+01
3.995251799999999776e+01,-7.519108099999999695e+01
3.995253799999999700e+01,-7.519109199999999760e+01
3.995255800000000335e+01,-7.519110100000000330e+01
3.995257699999999801e+01,-7.519110700000000236e+01
3.995259399999999772e+01,-7.519110999999999478e+01
3.995260700000000043e+01,-7.519110899999999731e+01
3.995261599999999902e+01,-7.519110299999999825e+01
3.995262100000000061e+01,-7.519109799999999666e+01
3.995262499999999761e+01,-7.519109000000000265e+01
3.995263099999999667e+01,-7.519107999999999947e+01
3.995263599999999826e+01,-7.519106999999999630e+01
3.995264099999999985e+01,-7.519105899999999565e+01
3.995264399999999938e+01,-7.519104799999999500e+01
3.995264699999999891e+01,-7.519103800000000604e+01
3.995264999999999844e+01,-7.519102900000000034e+01
3.995265100000000302e+01,-7.519101799999999969e+01
3.995265200000000050e+01,-7.519100699999999904e+01
3.995265500000000003e+01,-7.519099599999999839e+01
3.995265700000000209e+01,-7.519098499999999774e+01
3.995265899999999704e+01,-7.519097200000000214e+01
3.995266300000000115e+01,-7.519096000000000402e+01
3.995266699999999815e+01,-7.519094699999999420e+01
3.995267100000000227e+01,-7.519093499999999608e+01
3.995267599999999675e+01,-7.519092399999999543e+01
3.995268200000000292e+01,-7.519091199999999731e+01
3.995268699999999740e+01,-7.519090199999999413e+01
3.995269400000000104e+01,-7.519089200000000517e+01
3.995269700000000057e+01,-7.519088299999999947e+01
3.995270299999999963e+01,-7.519087600000000293e+01
3.995271000000000328e+01,-7.519086699999999723e+01
3.995271499999999776e+01,-7.519085699999999406e+01
3.995271999999999935e+01,-7.519085200000000668e+01
3.995272599999999841e+01,-7.519084700000000510e+01
3.995273000000000252e+01,-7.519083899999999687e+01
3.995273300000000205e+01,-7.519082799999999622e+01
3.995273600000000158e+01,-7.519081599999999810e+01
3.995273799999999653e+01,-7.519080300000000250e+01
3.995274200000000064e+01,-7.519078799999999774e+01
3.995274599999999765e+01,-7.519077199999999550e+01
3.995274799999999971e+01,-7.519075899999999990e+01
3.995275000000000176e+01,-7.519074399999999514e+01
3.995275099999999924e+01,-7.519072699999999543e+01
3.995275000000000176e+01,-7.519071200000000488e+01
3.995274899999999718e+01,-7.519069500000000517e+01
3.995274599999999765e+01,-7.519067900000000293e+01
3.995274500000000018e+01,-7.519066499999999564e+01
3.995274500000000018e+01,-7.519065000000000509e+01
3.995274700000000223e+01,-7.519063400000000286e+01
3.995274899999999718e+01,-7.519061999999999557e+01
3.995275000000000176e+01,-7.519060899999999492e+01
3.995274899999999718e+01,-7.519059900000000596e+01
3.995274899999999718e+01,-7.519059199999999521e+01
3.995274899999999718e+01,-7.519058499999999867e+01
3.995274700000000223e+01,-7.519057700000000466e+01
3.995274500000000018e+01,-7.519056899999999644e+01
3.995274400000000270e+01,-7.519056100000000242e+01
3.995274299999999812e+01,-7.519055600000000084e+01
3.995274100000000317e+01,-7.519055000000000177e+01
3.995273799999999653e+01,-7.519053999999999860e+01
3.995273499999999700e+01,-7.519052899999999795e+01
3.995273300000000205e+01,-7.519051899999999478e+01
3.995273199999999747e+01,-7.519051199999999824e+01
3.995273199999999747e+01,-7.519050500000000170e+01
3.995273000000000252e+01,-7.519049800000000516e+01
3.995272800000000046e+01,-7.519048999999999694e+01
3.995272400000000346e+01,-7.519048300000000040e+01
3.995271900000000187e+01,-7.519047500000000639e+01
3.995271600000000234e+01,-7.519046500000000322e+01
3.995271400000000028e+01,-7.519045800000000668e+01
3.995271300000000281e+01,-7.519045099999999593e+01
3.995271100000000075e+01,-7.519044200000000444e+01
3.995270699999999664e+01,-7.519043299999999874e+01
3.995270500000000169e+01,-7.519042100000000062e+01
3.995270200000000216e+01,-7.519040800000000502e+01
3.995269700000000057e+01,-7.519039600000000689e+01
3.995269400000000104e+01,-7.519038700000000119e+01
3.995268800000000198e+01,-7.519037500000000307e+01
3.995268300000000039e+01,-7.519036699999999485e+01
3.995267900000000338e+01,-7.519035900000000083e+01
3.995267100000000227e+01,-7.519034800000000018e+01
3.995266000000000162e+01,-7.519033399999999290e+01
3.995264900000000097e+01,-7.519031699999999319e+01
3.995263800000000032e+01,-7.519030399999999759e+01
3.995262699999999967e+01,-7.519029600000000357e+01
3.995261599999999902e+01,-7.519028500000000292e+01
3.995260400000000089e+01,-7.519027400000000227e+01
3.995259000000000071e+01,-7.519026200000000415e+01
3.995257500000000306e+01,-7.519025200000000098e+01
3.995255900000000082e+01,-7.519024400000000696e+01
3.995254299999999859e+01,-7.519023900000000538e+01
3.995252599999999887e+01,-7.519023599999999874e+01
3.995250899999999916e+01,-7.519023400000000379e+01
3.995249299999999693e+01,-7.519023300000000631e+01
3.995247899999999674e+01,-7.519023400000000379e+01
3.995246499999999656e+01,-7.519023400000000379e+01
3.995245100000000349e+01,-7.519023400000000379e+01
3.995243700000000331e+01,-7.519023500000000126e+01
3.995242300000000313e+01,-7.519023599999999874e+01
3.995241099999999790e+01,-7.519023500000000126e+01
3.995239999999999725e+01,-7.519023500000000126e+01
3.995238700000000165e+01,-7.519023400000000379e+01
3.995237399999999894e+01,-7.519023199999999463e+01
3.995236200000000082e+01,-7.519022699999999304e+01
3.995235100000000017e+01,-7.519022200000000566e+01
3.995233900000000204e+01,-7.519021899999999903e+01
3.995232899999999887e+01,-7.519021700000000408e+01
3.995231700000000075e+01,-7.519021600000000660e+01
3.995230600000000010e+01,-7.519021399999999744e+01
3.995229700000000150e+01,-7.519021100000000501e+01
3.995228800000000291e+01,-7.519020899999999585e+01
3.995228000000000179e+01,-7.519020600000000343e+01
3.995226900000000114e+01,-7.519020399999999427e+01
3.995225700000000302e+01,-7.519020399999999427e+01
3.995224400000000031e+01,-7.519020399999999427e+01
3.995223000000000013e+01,-7.519020299999999679e+01
3.995221699999999743e+01,-7.519020000000000437e+01
3.995220400000000183e+01,-7.519019500000000278e+01
3.995219000000000165e+01,-7.519019199999999614e+01
3.995217600000000147e+01,-7.519019099999999867e+01
3.995216200000000129e+01,-7.519019099999999867e+01
3.995214899999999858e+01,-7.519019299999999362e+01
3.995213700000000046e+01,-7.519019900000000689e+01
3.995212599999999981e+01,-7.519020500000000595e+01
3.995211299999999710e+01,-7.519021200000000249e+01
3.995209899999999692e+01,-7.519021700000000408e+01
3.995208600000000132e+01,-7.519021999999999650e+01
3.995207299999999861e+01,-7.519022099999999398e+01
3.995205800000000096e+01,-7.519021999999999650e+01
3.995204199999999872e+01,-7.519021800000000155e+01
3.995202799999999854e+01,-7.519021800000000155e+01
3.995201500000000294e+01,-7.519021899999999903e+01
3.995200200000000024e+01,-7.519022099999999398e+01
3.995199099999999959e+01,-7.519021999999999650e+01
3.995199099999999959e+01,-7.519021999999999650e+01
3.995197900000000146e+01,-7.519021700000000408e+01
3.995196700000000334e+01,-7.519021399999999744e+01
3.995195499999999811e+01,-7.519021200000000249e+01
3.995194500000000204e+01,-7.519020799999999838e+01
3.995193299999999681e+01,-7.519020399999999427e+01
3.995192000000000121e+01,-7.519019799999999520e+01
3.995190699999999850e+01,-7.519019699999999773e+01
3.995189599999999785e+01,-7.519019600000000025e+01
3.995188499999999721e+01,-7.519019600000000025e+01
3.995187299999999908e+01,-7.519019400000000530e+01
3.995186199999999843e+01,-7.519019299999999362e+01
3.995185000000000031e+01,-7.519019000000000119e+01
3.995183800000000218e+01,-7.519018599999999708e+01
3.995182599999999695e+01,-7.519018199999999297e+01
3.995181500000000341e+01,-7.519017800000000307e+01
3.995180299999999818e+01,-7.519017499999999643e+01
3.995179100000000005e+01,-7.519017200000000400e+01
3.995178400000000352e+01,-7.519016600000000494e+01
3.995177600000000240e+01,-7.519016200000000083e+01
3.995176699999999670e+01,-7.519015699999999924e+01
3.995175799999999811e+01,-7.519015500000000429e+01
3.995174699999999746e+01,-7.519015500000000429e+01
3.995173599999999681e+01,-7.519015799999999672e+01
3.995172900000000027e+01,-7.519016700000000242e+01
3.995172099999999915e+01,-7.519017499999999643e+01
3.995171400000000261e+01,-7.519018199999999297e+01
3.995170699999999897e+01,-7.519018499999999960e+01
3.995170300000000196e+01,-7.519018800000000624e+01
3.995170099999999991e+01,-7.519018900000000372e+01
3.995169700000000290e+01,-7.519018900000000372e+01
3.995169099999999673e+01,-7.519018800000000624e+01
3.995168600000000225e+01,-7.519018699999999455e+01
3.995168300000000272e+01,-7.519018900000000372e+01
3.995167899999999861e+01,-7.519019099999999867e+01
3.995167699999999655e+01,-7.519019400000000530e+01
3.995167099999999749e+01,-7.519019900000000689e+01
3.995166400000000095e+01,-7.519020399999999427e+01
3.995165699999999731e+01,-7.519021100000000501e+01
3.995164900000000330e+01,-7.519021499999999492e+01
3.995164199999999965e+01,-7.519021899999999903e+01
3.995163300000000106e+01,-7.519022099999999398e+01
3.995162499999999994e+01,-7.519021999999999650e+01
3.995161499999999677e+01,-7.519021999999999650e+01
3.995160500000000070e+01,-7.519022200000000566e+01
3.995159799999999706e+01,-7.519022800000000473e+01
3.995159199999999800e+01,-7.519023599999999874e+01
3.995158299999999940e+01,-7.519024299999999528e+01
3.995156999999999670e+01,-7.519024699999999939e+01
3.995155900000000315e+01,-7.519024899999999434e+01
3.995154899999999998e+01,-7.519025100000000350e+01
3.995154000000000138e+01,-7.519025600000000509e+01
3.995153100000000279e+01,-7.519026100000000667e+01
3.995152300000000167e+01,-7.519026800000000321e+01
3.995151299999999850e+01,-7.519027599999999723e+01
3.995150600000000196e+01,-7.519028600000000040e+01
3.995150100000000037e+01,-7.519029700000000105e+01
3.995149599999999879e+01,-7.519030999999999665e+01
3.995148799999999767e+01,-7.519031900000000235e+01
3.995147899999999908e+01,-7.519032500000000141e+01
3.995147200000000254e+01,-7.519033500000000458e+01
3.995146600000000348e+01,-7.519034600000000523e+01
3.995146199999999936e+01,-7.519035900000000083e+01
3.995145800000000236e+01,-7.519037400000000559e+01
3.995145300000000077e+01,-7.519038700000000119e+01
3.995144499999999965e+01,-7.519039800000000184e+01
3.995143800000000311e+01,-7.519040800000000502e+01
3.995143099999999947e+01,-7.519042000000000314e+01
3.995142299999999835e+01,-7.519043299999999874e+01
3.995141699999999929e+01,-7.519044399999999939e+01
3.995141300000000228e+01,-7.519045300000000509e+01
3.995140899999999817e+01,-7.519046400000000574e+01
3.995140700000000322e+01,-7.519047500000000639e+01
3.995140399999999659e+01,-7.519048700000000451e+01
3.995140299999999911e+01,-7.519049800000000516e+01
3.995140200000000164e+01,-7.519050799999999413e+01
3.995140200000000164e+01,-7.519051899999999478e+01
3.995140099999999705e+01,-7.519052800000000047e+01
3.995139999999999958e+01,-7.519053399999999954e+01
3.995139900000000210e+01,-7.519053800000000365e+01
3.995139700000000005e+01,-7.519054199999999355e+01
3.995139400000000052e+01,-7.519054599999999766e+01
3.995139300000000304e+01,-7.519055000000000177e+01
3.995139300000000304e+01,-7.519055799999999579e+01
3.995139300000000304e+01,-7.519056700000000149e+01
3.995139400000000052e+01,-7.519056999999999391e+01
3.995139499999999799e+01,-7.519057499999999550e+01
3.995139999999999958e+01,-7.519058200000000625e+01
3.995140399999999659e+01,-7.519059500000000185e+01
3.995140700000000322e+01,-7.519061100000000408e+01
3.995140800000000070e+01,-7.519061999999999557e+01
3.995140800000000070e+01,-7.519062700000000632e+01
3.995140800000000070e+01,-7.519064000000000192e+01
3.995141000000000275e+01,-7.519065399999999499e+01
3.995141100000000023e+01,-7.519066499999999564e+01
3.995141199999999770e+01,-7.519067800000000545e+01
3.995141300000000228e+01,-7.519069199999999853e+01
3.995141399999999976e+01,-7.519070800000000077e+01
3.995141499999999724e+01,-7.519072400000000300e+01
3.995141600000000182e+01,-7.519073799999999608e+01
3.995141699999999929e+01,-7.519075300000000084e+01
3.995141900000000135e+01,-7.519076800000000560e+01
3.995141999999999882e+01,-7.519077900000000625e+01
3.995142200000000088e+01,-7.519078700000000026e+01
3.995142500000000041e+01,-7.519079100000000437e+01
3.995142799999999994e+01,-7.519079899999999839e+01
3.995143499999999648e+01,-7.519081400000000315e+01
3.995143999999999807e+01,-7.519082699999999875e+01
3.995144299999999760e+01,-7.519084200000000351e+01
3.995144400000000218e+01,-7.519085800000000575e+01
3.995144599999999713e+01,-7.519087399999999377e+01
3.995144899999999666e+01,-7.519088600000000611e+01
3.995145200000000330e+01,-7.519089499999999759e+01
3.995145600000000030e+01,-7.519090400000000329e+01
3.995146100000000189e+01,-7.519091299999999478e+01
3.995146700000000095e+01,-7.519092399999999543e+01
3.995147099999999796e+01,-7.519093599999999356e+01
3.995147599999999954e+01,-7.519094900000000337e+01
3.995148100000000113e+01,-7.519096500000000560e+01
3.995148499999999814e+01,-7.519098200000000531e+01
3.995148999999999972e+01,-7.519099900000000503e+01
3.995149500000000131e+01,-7.519101600000000474e+01
3.995149899999999832e+01,-7.519102900000000034e+01
3.995150399999999991e+01,-7.519104199999999594e+01
3.995150900000000149e+01,-7.519105600000000322e+01
3.995151599999999803e+01,-7.519107099999999377e+01
3.995152399999999915e+01,-7.519108900000000517e+01
3.995153200000000027e+01,-7.519110399999999572e+01
3.995153700000000185e+01,-7.519111300000000142e+01
3.995153700000000185e+01,-7.519111300000000142e+01
3.995153700000000185e+01,-7.519111300000000142e+01
